Row ID,Order ID,Order Date,Ship Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin
1463,10535,2019-05-27,2019-06-03,Low,46,80.27,0.09,Regular Air,-0.79,1.76,0.7,Doug Bickford,Rockford,61107,Illinois,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56
1483,10662,2019-05-12,2019-05-21,Low,45,283.13,0.08,Regular Air,-141.26,6.48,6.81,Aaron Hawkins,San Gabriel,91776,California,West,Home Office,Office Supplies,Paper,Xerox 1930,Small Box,0.36
1489,10695,2019-05-02,2019-05-03,High,39,6330.086,0.1,Regular Air,1421.892,205.99,2.5,Deborah Brumfield,Searcy,72143,Arkansas,South,Corporate,Technology,Telephones and Communication,V70,Small Box,0.59
1490,10722,2019-01-19,2019-01-21,Not Specified,8,40.26,0.01,Regular Air,-27.44,4.28,5.68,Dorris Love,Deer Park,11729,New York,East,Home Office,Office Supplies,Paper,Xerox 199,Small Box,0.4
1491,10752,2019-09-10,2019-09-11,Critical,5,95.38,0.03,Regular Air,-36.892,15.99,13.18,Dianna Wilson,Hawthorne,07506,New Jersey,East,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37
1496,10791,2019-08-19,2019-08-21,Not Specified,20,400.57,0.05,Regular Air,93.36,19.98,5.77,Anthony Johnson,Oak Park,60302,Illinois,Central,Small Business,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38
1498,10820,2019-12-27,2019-12-28,Not Specified,49,2072.12,0.04,Express Air,365.23,40.97,8.99,Cyma Kinney,Vancouver,98661,Washington,West,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59
1499,10820,2019-12-27,2019-12-27,Not Specified,33,151.19,0.06,Regular Air,-13.45,4.71,0.7,Cyma Kinney,Vancouver,98661,Washington,West,Small Business,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85
1509,10916,2019-03-10,2019-03-10,Medium,23,135.31,0.06,Regular Air,-49.3235,5.74,5.01,Trudy Schmidt,Redford,48239,Michigan,Central,Small Business,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39
1512,10944,2019-11-12,2019-11-14,High,9,181.66,0,Regular Air,-27.4746,17.98,8.51,Mike Vittorini,Grand Rapids,49505,Michigan,Central,Small Business,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4
1518,10979,2019-10-04,2019-10-06,Medium,15,486.43,0,Regular Air,285.35,30.93,3.92,Amy Hunt,Kingsport,37664,Tennessee,South,Small Business,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44
1519,10979,2019-10-04,2019-10-06,Medium,7,144.95,0.08,Express Air,10.82,19.98,5.86,Amy Hunt,Kingsport,37664,Tennessee,South,Small Business,Office Supplies,Paper,Xerox 191,Small Box,0.38
1532,11040,2019-10-23,2019-10-23,Not Specified,44,1102.28,0.03,Regular Air,389.61,23.99,6.71,Scot Coram,Milwaukee,53209,Wisconsin,Central,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35
1537,11074,2019-06-09,2019-06-11,High,21,114.53,0.07,Regular Air,-39.23,5.68,3.6,Cynthia Delaney,Wheat Ridge,80033,Colorado,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56
1538,11074,2019-06-09,2019-06-10,High,44,7164.7435,0.07,Regular Air,1609.29,205.99,5.99,Cynthia Delaney,Wheat Ridge,80033,Colorado,West,Corporate,Technology,Telephones and Communication,3285,Small Box,0.59
1541,11109,2019-03-15,2019-03-16,Medium,18,130.38,0.08,Regular Air,31.52,7.4,1.71,Saphhira Shifley,Aiken,29801,South Carolina,South,Consumer,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Wrap Bag,0.4
1542,11111,2019-01-17,2019-01-19,Medium,7,308.52,0.1,Regular Air,-59.85,41.47,34.2,Guy Phonely,Elyria,44035,Ohio,East,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73
1543,11111,2019-01-17,2019-01-19,Medium,29,176.5,0.1,Regular Air,-119.72,6.48,7.37,Guy Phonely,Elyria,44035,Ohio,East,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37
1554,11233,2019-08-30,2019-09-01,Not Specified,25,276.5,0.02,Regular Air,35.72,10.98,4.8,Kalyca Meade,Monroeville,15146,Pennsylvania,East,Corporate,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Small Box,0.36
1563,11270,2019-06-30,2019-07-01,High,15,140.07,0.04,Express Air,-21.85,8.6,6.19,Tanja Norvell,Saint Petersburg,33710,Florida,South,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38
1564,11271,2019-10-18,2019-10-20,High,46,157.87,0,Regular Air,-115.8,3.28,3.97,Berenike Kampe,Lawrence,01840,MA,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56
1579,11425,2019-06-22,2019-06-23,Critical,29,482.91,0.1,Regular Air,-16.59,16.91,6.25,Patrick Bzostek,Corsicana,75109,Texas,Central,Consumer,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58
1580,11425,2019-06-22,2019-06-24,Critical,23,2969.6365,0.04,Express Air,383.454,155.99,8.99,Patrick Bzostek,Corsicana,75109,Texas,Central,Consumer,Technology,Telephones and Communication,CF 688,Small Box,0.58
1593,11493,2019-10-20,2019-10-22,Critical,16,111.9,0.01,Regular Air,38.03,6.47,1.22,Dennis Bolton,Wilkinsburg,15221,Pennsylvania,East,Small Business,Office Supplies,Pens & Art Supplies,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Wrap Bag,0.4
1594,11495,2019-07-04,2019-07-05,High,6,965.69,0,Delivery Truck,-144.198,146.34,43.75,Brendan Dodson,Orland Park,60462,Illinois,Central,Corporate,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65
1602,11648,2019-04-09,2019-04-16,Low,1,32.51,0.1,Regular Air,-90.94,35.41,1.99,Brian DeCherney,Murray,84107,Utah,West,Corporate,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43
1603,11648,2019-04-09,2019-04-09,Low,33,570.51,0,Regular Air,-142.75,16.74,7.04,Brian DeCherney,Murray,84107,Utah,West,Corporate,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Small Box,0.81
1606,11651,2019-02-22,2019-02-24,Medium,19,65.85,0.07,Express Air,3.9,3.28,0.98,Erica Smith,Walla Walla,99362,Washington,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 329,Wrap Bag,0.59
1607,11652,2019-11-10,2019-11-11,Not Specified,35,1154.14,0.07,Regular Air,-36,32.98,5.5,Olvera Toch,La Crosse,54601,Wisconsin,Central,Home Office,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75
1608,11652,2019-11-10,2019-11-11,Not Specified,37,223.82,0.09,Regular Air,-249.11,5.98,10.39,Olvera Toch,La Crosse,54601,Wisconsin,Central,Home Office,Office Supplies,Paper,Xerox 1895,Small Box,0.4
1609,11652,2019-11-10,2019-11-12,Not Specified,1,61.4635,0.05,Regular Air,-261.349,65.99,8.99,Olvera Toch,La Crosse,54601,Wisconsin,Central,Home Office,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56
1610,11652,2019-11-10,2019-11-12,Not Specified,25,122.09,0.1,Regular Air,14.11,5.18,2.04,Olvera Toch,Madison,53711,Wisconsin,Central,Home Office,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36
1616,11687,2019-12-25,2019-12-25,High,26,188.93,0.04,Regular Air,58.32,7.28,1.77,Dean Percer,Hampton,03842,New Hampshire,East,Home Office,Office Supplies,Paper,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Wrap Bag,0.37
1620,11719,2019-02-05,2019-02-06,Not Specified,3,1566.8,0.06,Delivery Truck,-1044.9222,500.97,69.3,Keith Dawkins,North Little Rock,72113,Arkansas,South,Home Office,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum,0.37
1621,11719,2019-02-05,2019-02-05,Not Specified,30,616.01,0.09,Regular Air,-74.88,21.38,8.99,Keith Dawkins,North Little Rock,72113,Arkansas,South,Home Office,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59
1622,11719,2019-02-05,2019-02-05,Not Specified,17,438.6085,0.01,Regular Air,-56.045,28.99,8.59,Keith Dawkins,North Little Rock,72113,Arkansas,South,Home Office,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box,0.56
1634,11815,2019-09-12,2019-09-14,Low,22,351.27,0.08,Regular Air,-37.22,15.73,7.42,Mike Gockenbach,Panama City,32404,Florida,South,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria® Hot Forged Steel Scissors with Colored Handles,Small Pack,0.56
1645,11876,2019-07-03,2019-07-06,High,47,5051.89,0.02,Regular Air,1708.84,107.53,5.81,Joni Blumstein,Enid,73703,Oklahoma,Central,Home Office,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65
1653,11910,2019-06-15,2019-06-17,High,21,49.23,0.01,Regular Air,-77.7055,1.98,4.77,Christopher Conant,Tacoma,98408,Washington,West,Home Office,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4
1659,11968,2019-03-16,2019-03-16,Low,31,109.49,0.04,Regular Air,26.09,3.38,0.85,Christopher Schild,Crown Point,46307,Indiana,Central,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Fluorescent Desk Style Markers,Wrap Bag,0.48
1664,11975,2019-04-13,2019-04-15,Critical,43,210.66,0.08,Regular Air,-145.7165,5.18,5.74,Max Jones,Scranton,18504,Pennsylvania,East,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36
1667,12037,2019-06-30,2019-07-05,Low,14,135.21,0.04,Regular Air,5.89,9.27,4.39,Muhammed Yedwab,Oakton,22124,Virginia,South,Consumer,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,0.38
1669,12066,2019-02-06,2019-02-07,Medium,27,4442.049,0.1,Regular Air,720.954,200.99,8.08,Denny Ordway,Woodland,95695,California,West,Small Business,Technology,Telephones and Communication,5125,Small Box,0.59
1682,12130,2019-12-09,2019-12-12,Not Specified,37,686.2,0.04,Regular Air,290.2,18.84,3.62,Grace Kelly,Wylie,75098,Texas,Central,Consumer,Furniture,Office Furnishings,Flat Face Poster Frame,Wrap Bag,0.43
1683,12130,2019-12-09,2019-12-12,Not Specified,42,1274.5155,0.05,Regular Air,444.15,35.99,5.99,Grace Kelly,Wylie,75098,Texas,Central,Consumer,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38
1687,12194,2019-03-01,2019-03-02,Critical,19,3355.154,0,Regular Air,658.503,195.99,3.99,Maxwell Schwartz,New Bern,28560,North Carolina,South,Corporate,Technology,Telephones and Communication,R380,Small Box,0.58
1690,12199,2019-12-14,2019-12-19,Low,2,19,0.01,Regular Air,-10.7295,6.54,5.27,Justin Knight,Burlington,52601,Iowa,Central,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box,0.36
1691,12199,2019-12-14,2019-12-18,Low,50,8289.51,0.01,Regular Air,3051.62,155.06,7.07,Justin Knight,Burlington,52601,Iowa,Central,Corporate,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box,0.59
1708,12262,2019-12-10,2019-12-15,Low,45,1212.928,0.02,Delivery Truck,-1460.77,31.76,45.51,Julia Barnett,San Carlos,94070,California,West,Home Office,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.65
1709,12263,2019-07-06,2019-07-06,High,12,515.65,0,Regular Air,123.5,39.48,3.99,Dan Lawera,Texarkana,75503,Texas,Central,Corporate,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Small Box,0.56
1710,12289,2019-12-24,2019-12-28,Low,25,3019.41,0.04,Regular Air,1269.05,120.97,7.11,Brendan Dodson,Orland Park,60462,Illinois,Central,Corporate,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36
1712,12293,2019-06-18,2019-06-19,High,31,283.17,0,Regular Air,119.64,8.74,1.39,Harold Engle,Lawrence,46226,Indiana,Central,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38
1713,12320,2019-12-20,2019-12-22,Critical,35,539.21,0.05,Delivery Truck,11.65095,15.23,27.75,Tracy Poddar,South Burlington,05403,Vermont,East,Corporate,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76
1714,12322,2019-05-11,2019-05-13,Critical,36,3436.9,0.03,Express Air,-398.11,92.23,39.61,Jay Kimmel,Fairborn,45324,Ohio,East,Small Business,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67
1715,12323,2019-04-02,2019-04-03,Not Specified,32,513.74,0.02,Regular Air,-28.681,15.15,10.13,Lisa DeCherney,Brookings,57006,South Dakota,Central,Corporate,Office Supplies,Binders and Binder Accessories,Plastic Binding Combs,Small Box,0.38
1716,12323,2019-04-02,2019-04-04,Not Specified,4,36.8,0,Regular Air,14.19,7.38,5.21,Lisa DeCherney,Brookings,57006,South Dakota,Central,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Small Box,0.56
1717,12326,2019-02-02,2019-02-04,Critical,4,123.82,0.05,Regular Air,-0.370000000,29.34,57.87,Troy Staebel,Burlington,05401,Vermont,East,Small Business,Furniture,Office Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Small Box,0.54
1719,12355,2019-05-28,2019-05-29,Not Specified,36,209.53,0.03,Regular Air,-81.06,5.78,5.67,Ken Heidel,Peachtree City,30269,Georgia,South,Corporate,Office Supplies,Paper,Xerox 1978,Small Box,0.36
1720,12355,2019-05-28,2019-05-29,Not Specified,14,225.47,0,Regular Air,-29.07,14.97,7.51,Ken Heidel,Peachtree City,30269,Georgia,South,Corporate,Office Supplies,Storage & Organization,Pizazz® Global Quick File™,Small Box,0.57
1721,12355,2019-05-28,2019-05-30,Not Specified,45,168.66,0.08,Regular Air,-167.06,3.95,5.13,Ken Heidel,Red Wing,55066,Minnesota,Central,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59
1727,12419,2019-10-15,2019-10-17,Critical,12,22079.47,0.06,Regular Air,5322.14,1938.02,13.99,Sylvia Foulston,Mundelein,60060,Illinois,Central,Corporate,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38
1730,12448,2019-11-08,2019-11-11,Critical,33,240.27,0.07,Regular Air,-269.8015,7.38,11.51,Dennis Kane,Centereach,11720,New York,East,Small Business,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,0.36
1731,12448,2019-11-08,2019-11-09,Critical,24,6802.37,0.08,Delivery Truck,459.5,284.98,69.55,Dennis Kane,Centereach,11720,New York,East,Small Business,Furniture,Chairs & Chairmats,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6
1740,12481,2019-07-10,2019-07-12,Critical,37,744,0.04,Regular Air,215.8,20.89,1.99,Chuck Clark,North Las Vegas,89031,Nevada,West,Corporate,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48
1741,12481,2019-07-10,2019-07-10,Critical,12,388.8665,0.01,Regular Air,103.05,35.99,0.99,Chuck Clark,North Las Vegas,89031,Nevada,West,Corporate,Technology,Telephones and Communication,Accessory31,Small Pack,0.35
1746,12486,2019-02-20,2019-02-21,High,31,3081.33,0.08,Delivery Truck,-1341.11,100.98,57.38,Dave Kipp,Rancho Cucamonga,91730,California,West,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78
1747,12486,2019-02-20,2019-02-21,High,42,1692.56,0.04,Regular Air,275.5,40.98,7.2,Dave Kipp,Redding,96003,California,West,Corporate,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,Small Box,0.6
1753,12579,2019-06-16,2019-06-16,Not Specified,5,70.33,0.1,Regular Air,1.07,15.04,1.97,Patrick O'Brill,Inkster,48141,Michigan,Central,Home Office,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39
1757,12611,2019-10-15,2019-10-17,Medium,13,189.99,0.03,Express Air,72.8195,12.97,1.49,Justin Ellison,Meridian,39301,Mississippi,South,Home Office,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35
1763,12641,2019-02-22,2019-02-28,Low,2,107.12,0.08,Regular Air,-54.87,55.98,4.86,Annie Thurman,Magna,84044,Utah,West,Home Office,Office Supplies,Paper,Xerox 1908,Small Box,0.36
1764,12641,2019-02-22,2019-02-26,Low,25,676.24,0.05,Regular Air,219.78,26.38,5.86,Annie Thurman,Magna,84044,Utah,West,Home Office,Office Supplies,Paper,Xerox 1935,Small Box,0.39
1765,12641,2019-02-22,2019-02-26,Low,24,3668.6,0.07,Regular Air,993.15,155.06,7.07,Annie Thurman,Magna,84044,Utah,West,Home Office,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box,0.59
1783,12773,2019-01-11,2019-01-13,Low,6,17,0.07,Regular Air,-4.6115,2.78,1.49,Greg Guthrie,Indianapolis,46203,Indiana,Central,Corporate,Office Supplies,Binders and Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box,0.39
1784,12773,2019-01-11,2019-01-20,Low,15,67.41,0.04,Regular Air,-49.6,4.14,6.6,Greg Guthrie,Indianapolis,46203,Indiana,Central,Corporate,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box,0.49
1785,12773,2019-01-11,2019-01-16,Low,19,130.67,0.05,Regular Air,-77.18,6.48,7.86,Greg Guthrie,Indianapolis,46203,Indiana,Central,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.37
1786,12773,2019-01-11,2019-01-16,Low,21,77.62,0.01,Regular Air,-50.88,3.28,3.97,Greg Guthrie,Jeffersonville,47130,Indiana,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56
1791,12806,2019-12-24,2019-12-25,Not Specified,20,761.23,0,Regular Air,107.93,35.89,14.72,Sonia Sunley,Hutchinson,67501,Kansas,Central,Small Business,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Small Box,0.4
1794,12867,2019-03-11,2019-03-11,Not Specified,6,127.49,0.08,Express Air,-57.95,19.98,4,Thais Sissman,Ponte Vedra Beach,32004,Florida,South,Corporate,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68
1795,12868,2019-03-01,2019-03-02,Critical,31,53.33,0.09,Regular Air,-2.44,1.76,0.7,Muhammed Lee,Morristown,07960,New Jersey,East,Consumer,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56
1796,12868,2019-03-01,2019-03-03,Critical,2,9.37,0.09,Regular Air,-5.26,4.48,1.22,Muhammed Lee,Norwich,06360,Connecticut,East,Consumer,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36
1798,12871,2019-10-04,2019-10-06,Not Specified,46,459.26,0.08,Regular Air,-54.12,10.23,4.68,Michael Oakman,Long Beach,39560,Mississippi,South,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59
1799,12897,2019-07-18,2019-07-19,Not Specified,39,141.49,0.03,Regular Air,59.92,3.69,0.5,Edward Becker,El Paso,79907,Texas,Central,Corporate,Office Supplies,Labels,Avery 487,Small Box,0.38
1800,12897,2019-07-18,2019-07-19,Not Specified,31,211.55,0.05,Express Air,-120.95,6.48,7.91,Edward Becker,El Paso,79907,Texas,Central,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37
1808,12930,2019-11-24,2019-11-25,High,49,1147.64,0.06,Regular Air,261.87,22.98,4.5,Grant Thornton,Moreno Valley,92553,California,West,Corporate,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,Small Box,0.55
1821,13089,2019-12-14,2019-12-17,Not Specified,34,3577.11,0.1,Delivery Truck,-1620.41,114.98,58.72,Damala Kotsonis,Rochester,03839,New Hampshire,East,Corporate,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Jumbo Box,0.76
1831,13126,2019-10-19,2019-10-20,Not Specified,43,24233.54,0.07,Regular Air,6492.667,599.99,24.49,Raymond Book,Bellevue,98006,Washington,West,Consumer,Technology,Copiers and Fax,Canon PC1080F Personal Copier,Large Box,0.5
1832,13126,2019-10-19,2019-10-21,Not Specified,45,6325.65,0.02,Delivery Truck,114.46,135.99,28.63,Raymond Book,Bellingham,98226,Washington,West,Consumer,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,Jumbo Drum,0.76
1833,13126,2019-10-19,2019-10-21,Not Specified,2,380.62,0.02,Delivery Truck,-301.73,179.29,29.21,Raymond Book,Bellingham,98226,Washington,West,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74
1835,13156,2019-10-05,2019-10-10,Low,12,502.01,0.04,Regular Air,159.73,39.98,9.2,Jennifer Ferguson,Glen Cove,11542,New York,East,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65
1861,13381,2019-08-17,2019-08-17,Medium,41,10714.78,0,Delivery Truck,-627.641157,259.71,66.67,Vivian Mathis,Olney,20832,Maryland,East,Consumer,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.65
1870,13472,2019-10-26,2019-10-27,Critical,26,106.03,0.09,Regular Air,42.89,4.13,0.5,Corey Catlett,Bangor,04401,Maine,East,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39
1887,13569,2019-04-10,2019-04-12,Critical,13,563.18,0.02,Express Air,67.98,40.98,7.2,Carlos Meador,Pomona,91767,California,West,Corporate,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,Small Box,0.6
1888,13569,2019-04-10,2019-04-11,Critical,16,47.45,0.05,Regular Air,1.071,2.88,1.49,Carlos Meador,Pomona,91767,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36
1905,13634,2019-04-18,2019-04-18,High,46,1824.13,0.05,Regular Air,104.51,39.98,7.12,Bradley Nguyen,Randallstown,21133,Maryland,East,Consumer,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box,0.67
1906,13634,2019-04-18,2019-04-19,High,27,151.38,0.04,Regular Air,-55.61,5.58,5.3,Bradley Nguyen,Randallstown,21133,Maryland,East,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35
1910,13638,2019-09-30,2019-10-02,High,49,682.77,0.05,Regular Air,165.2,14.48,1.99,Steve Nguyen,Stow,44224,Ohio,East,Consumer,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,0.49
1913,13702,2019-09-10,2019-09-14,Low,6,209,0.08,Regular Air,12.32,35.44,7.5,Grant Carroll,Danville,61832,Illinois,Central,Small Business,Office Supplies,Paper,Xerox 1906,Small Box,0.38
1915,13730,2019-05-09,2019-05-11,High,26,3617.64,0.07,Delivery Truck,-354.1252,146.34,43.75,Bradley Nguyen,Randallstown,21133,Maryland,East,Corporate,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.64
1922,13764,2019-07-13,2019-07-14,Medium,31,123.93,0.1,Regular Air,11.93,4.28,0.94,Ken Brennan,Mount Lebanon,15228,Pennsylvania,East,Home Office,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56
1928,13795,2019-04-10,2019-04-13,Not Specified,30,501.32,0.04,Regular Air,-119.0825,15.99,13.18,Muhammed MacIntyre,Highland Park,60035,Illinois,Central,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37
1929,13795,2019-04-10,2019-04-13,Not Specified,23,275.16,0.05,Express Air,43.35,11.34,5.01,Muhammed MacIntyre,Highland Park,60035,Illinois,Central,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36
1930,13795,2019-04-10,2019-04-11,Not Specified,37,1302.99,0.02,Regular Air,545.49,35.44,5.09,Muhammed MacIntyre,Highland Park,60035,Illinois,Central,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,0.38
1936,13889,2019-09-04,2019-09-05,Medium,49,12979.1,0.03,Delivery Truck,2820.44,258.98,54.31,John Murray,Walker,49534,Michigan,Central,Small Business,Furniture,Chairs & Chairmats,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,Jumbo Drum,0.55
1948,13953,2019-05-31,2019-06-02,Critical,32,381.24,0.04,Regular Air,67.6,11.34,5.01,Jenna Caffey,Lancaster,17602,Pennsylvania,East,Consumer,Office Supplies,Paper,Xerox 188,Small Box,0.36
1953,13986,2019-10-11,2019-10-14,High,46,1905.79,0.01,Regular Air,675.65,39.48,1.99,Kristina Nunn,Dearborn Heights,48127,Michigan,Central,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54
1961,14021,2019-03-07,2019-03-08,High,12,27.05,0,Express Air,1.000000000,1.82,0.83,Ken Heidel,Red Wing,55066,Minnesota,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 307,Wrap Bag,0.57
1972,14113,2019-08-04,2019-08-06,High,22,8218.16,0.09,Delivery Truck,-774.1448,376.13,85.63,Helen Wasserman,Dundalk,21222,Maryland,East,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74
1978,14116,2019-10-09,2019-10-11,High,1,40.1,0.09,Regular Air,-16.0655,30.98,11.63,Doug Bickford,Rockford,61107,Illinois,Central,Small Business,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37
1979,14116,2019-10-09,2019-10-10,High,42,1414.05,0.09,Regular Air,161.483,34.54,14.72,Doug Bickford,Romeoville,60441,Illinois,Central,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37
1997,14242,2019-05-08,2019-05-10,High,35,1078.58,0.03,Regular Air,9.000000000,30.73,4,Dennis Pardue,Charlotte,28205,North Carolina,South,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75
