Row ID,Order ID,Order Date,Ship Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin
1044,7653,2020-02-27,2020-03-01,Medium,32,1425.06,0.1,Regular Air,597.31,48.04,5.09,Jill Stevenson,Deland,32720,Florida,South,Consumer,Office Supplies,Paper,Xerox 1910,Small Box,0.37
1051,7751,2020-12-23,2020-12-24,Not Specified,45,4547.9,0.01,Delivery Truck,-768.14,95.98,58.2,Ann Blume,Lewiston,04240,Maine,East,Corporate,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.58
1055,7783,2020-01-12,2020-01-13,Medium,3,31.35,0.03,Regular Air,-14.6165,8.85,5.6,Evan Bailliet,Boca Raton,33433,Florida,South,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36
1060,7841,2020-05-20,2020-05-22,Not Specified,21,1002.77,0.07,Regular Air,295.6,49.34,10.25,Darren Budd,Amarillo,79109,Texas,Central,Consumer,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,0.57
1061,7841,2020-05-20,2020-05-22,Not Specified,17,178.14,0.01,Regular Air,56.3,10.06,2.06,Darren Budd,Amarillo,79109,Texas,Central,Consumer,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46
1082,7941,2020-03-23,2020-03-30,Low,50,2796.67,0.01,Regular Air,801.04,55.29,5.08,Neil Knudson,Salisbury,28144,North Carolina,South,Corporate,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.59
1088,8005,2020-04-05,2020-04-07,Critical,24,790.63,0.1,Regular Air,52.3175,34.54,14.72,Craig Carroll,Roy,84067,Utah,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37
1090,8007,2020-02-11,2020-02-11,Low,5,820.5645,0.09,Regular Air,-800.25,205.99,8.99,Maya Herman,Red Wing,55066,Minnesota,Central,Corporate,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6
1091,8007,2020-02-11,2020-02-11,Low,35,3332.06,0.09,Regular Air,412.63,99.99,19.99,Maya Herman,Rome,30161,Georgia,South,Corporate,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52
1092,8033,2020-04-24,2020-04-25,High,27,118.18,0.06,Regular Air,-133.62,4.06,6.89,Michelle Ellison,Franklin,53132,Wisconsin,Central,Small Business,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6
1093,8034,2020-01-19,2020-01-19,High,31,354.45,0.01,Regular Air,11.38,10.98,3.99,Dennis Pardue,Chapel Hill,27514,North Carolina,South,Corporate,Office Supplies,Appliances,Staples Surge Protector 6 outlet,Small Box,0.58
1094,8034,2020-01-19,2020-01-20,High,13,238.43,0.02,Regular Air,-36.11,16.99,8.99,Dennis Pardue,Chapel Hill,27514,North Carolina,South,Corporate,Office Supplies,Pens & Art Supplies,Berol Giant Pencil Sharpener,Small Pack,0.56
1095,8034,2020-01-19,2020-01-21,High,36,1606.4,0.08,Delivery Truck,-1231.35,44.43,46.59,Dennis Pardue,Chapel Hill,27514,North Carolina,South,Corporate,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Jumbo Box,0.67
1096,8035,2020-03-01,2020-03-03,Medium,7,104.38,0.07,Regular Air,-24.2,14.42,6.75,Don Weiss,Bethel Park,15102,Pennsylvania,East,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52
1097,8039,2020-08-23,2020-08-24,Medium,37,1199.7,0.01,Regular Air,3.22,30.98,19.51,Phillip Flathmann,Plainview,11803,New York,East,Small Business,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36
1099,8065,2020-10-21,2020-10-23,Medium,17,1125.76,0,Regular Air,379.28,60.65,12.23,Debra Catini,Hackensack,07601,New Jersey,East,Small Business,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64
1100,8070,2020-01-28,2020-01-29,Medium,14,622.72,0,Regular Air,76.51,40.97,8.99,Rick Hansen,Douglasville,30135,Georgia,South,Home Office,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59
1105,8130,2020-05-13,2020-05-15,Critical,15,66.33,0.03,Regular Air,-47.2305,4.13,5.04,Russell D'Ascenzo,Poinciana,34759,Florida,South,Consumer,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Small Box,0.38
1116,8167,2020-08-04,2020-08-06,Critical,4,30.95,0.1,Regular Air,-16.48,6.48,6.22,Jim Karlsson,Cottage Lake,98072,Washington,West,Small Business,Office Supplies,Paper,Xerox 1894,Small Box,0.37
1117,8167,2020-08-04,2020-08-06,Critical,48,1449.301,0.06,Regular Air,432.378,35.99,1.25,Jim Karlsson,Cottage Lake,98072,Washington,West,Small Business,Technology,Telephones and Communication,Accessory13,Small Pack,0.57
1121,8224,2020-02-07,2020-02-09,Not Specified,41,89.77,0.03,Regular Air,9.92,2.21,1,John Grady,Shaker Heights,44118,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38
1125,8231,2020-10-18,2020-10-20,Critical,27,79.44,0.06,Regular Air,29.85,2.88,0.5,Pauline Chand,Muskogee,74403,Oklahoma,Central,Corporate,Office Supplies,Labels,Avery 492,Small Box,0.39
1126,8231,2020-10-18,2020-10-19,Critical,5,110.03,0.06,Regular Air,-31.33,19.98,10.49,Pauline Chand,Muskogee,74403,Oklahoma,Central,Corporate,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49
1133,8289,2020-10-28,2020-10-28,Low,38,572.74,0,Regular Air,53.312,14.45,7.17,Darren Koutras,Sparks,89431,Nevada,West,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38
1136,8293,2020-08-10,2020-08-14,Low,22,75.03,0.02,Regular Air,-31.52,3.14,1.92,Jason Klamczynski,Taylors,29687,South Carolina,South,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84
1137,8293,2020-08-10,2020-08-15,Low,50,1497.7595,0.04,Regular Air,483.66,35.99,1.1,Jason Klamczynski,Waldorf,20601,Maryland,East,Small Business,Technology,Telephones and Communication,Accessory35,Small Box,0.55
1138,8294,2020-06-20,2020-06-21,Medium,28,197.574,0.05,Regular Air,-90.838,7.99,5.03,Gary Hwang,Bradenton,34210,Florida,South,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6
1150,8388,2020-02-23,2020-02-25,Low,39,290.3,0.07,Regular Air,25.16,7.59,4,Olvera Toch,Kenosha,53142,Wisconsin,Central,Home Office,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42
1151,8388,2020-02-23,2020-02-25,Low,37,434.11,0.02,Regular Air,24.854,11.7,5.63,Olvera Toch,La Crosse,54601,Wisconsin,Central,Home Office,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4
1152,8388,2020-02-23,2020-02-25,Low,42,288.9,0.02,Regular Air,96.34,6.98,1.6,Olvera Toch,La Crosse,54601,Wisconsin,Central,Home Office,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Wrap Bag,0.38
1153,8390,2020-04-21,2020-04-21,Medium,24,715.4,0.08,Regular Air,-99.34,30.98,4,Emily Grady,Prairie Village,66202,Kansas,Central,Home Office,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.8
1160,8450,2020-04-13,2020-04-15,Not Specified,24,1307,0.02,Regular Air,428.99,54.48,0.99,Eva Jacobs,Danville,40422,Kentucky,South,Home Office,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster™ Power Centers,Small Box,0.57
1161,8450,2020-04-13,2020-04-14,Not Specified,22,41.39,0.09,Regular Air,-12.0175,1.88,1.49,Eva Jacobs,Danville,40422,Kentucky,South,Home Office,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37
1162,8454,2020-08-15,2020-08-18,Medium,38,218.77,0.03,Regular Air,-188.1285,5.4,7.78,Christine Phan,Spring,77373,Texas,Central,Small Business,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37
1170,8546,2020-04-01,2020-04-03,High,4,51.94,0.03,Express Air,-12.48,10.01,1.99,Nora Price,Roanoke,24017,Virginia,South,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.41
1178,8609,2020-04-14,2020-04-15,Critical,4,72.0035,0.04,Regular Air,-108.075,20.99,2.5,Roy Phan,Bremerton,98310,Washington,West,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81
1186,8677,2020-10-07,2020-10-09,High,38,1610.76,0.1,Regular Air,-8.67,43.57,16.36,Speros Goranitis,Hudson,03051,New Hampshire,East,Corporate,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black",Small Box,0.55
1187,8678,2020-09-30,2020-10-05,Low,31,937.8,0,Regular Air,27.12,29.74,6.64,Ken Black,Pine Bluff,71603,Arkansas,South,Consumer,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box,0.7
1188,8679,2020-05-06,2020-05-07,Medium,46,446.06,0.01,Regular Air,161.32,9.11,2.15,Roland Murray,North Las Vegas,89031,Nevada,West,Home Office,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4
1197,8801,2020-08-10,2020-08-15,Low,32,2593.08,0,Express Air,-673.31,79.52,48.2,Thomas Brumley,Trenton,48183,Michigan,Central,Consumer,Furniture,Office Furnishings,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Medium Box,0.74
1198,8801,2020-08-10,2020-08-12,Low,25,2529.396,0.06,Express Air,371.214,125.99,3,Thomas Brumley,Trenton,48183,Michigan,Central,Consumer,Technology,Telephones and Communication,270c,Small Box,0.59
1200,8803,2020-12-20,2020-12-21,Not Specified,6,1184.11,0.07,Regular Air,-145.07,193.17,19.99,William Brown,Hinesville,31313,Georgia,South,Corporate,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71
1201,8803,2020-12-20,2020-12-23,Not Specified,17,514.22,0.02,Regular Air,187.374,30.56,2.99,William Brown,Kennesaw,30144,Georgia,South,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35
1204,8832,2020-02-02,2020-02-06,Low,39,647.81,0.1,Regular Air,8.650000000,17.67,8.99,Giulietta Dortch,Menlo Park,94025,California,West,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47
1205,8833,2020-05-04,2020-05-08,Low,40,3338.98,0,Regular Air,-846.73,80.98,35,Nicole Hansen,Kankakee,60901,Illinois,Central,Small Business,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81
1238,9024,2020-06-02,2020-06-03,Medium,2,12.12,0.03,Regular Air,-4.55,5.43,0.95,Katherine Murray,Bedford,03110,New Hampshire,East,Home Office,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36
1239,9024,2020-06-02,2020-06-02,Medium,44,2318.2135,0.07,Regular Air,583.749,65.99,2.79,Katherine Murray,Grafton,01519,MA,East,Home Office,Technology,Telephones and Communication,V8162,Small Box,0.56
1240,9024,2020-06-02,2020-06-04,Medium,30,1136.44,0.09,Regular Air,-9.300000000,40.98,6.5,Katherine Murray,Roselle,07203,New Jersey,East,Home Office,Technology,Computer Peripherals,Microsoft Office Keyboard,Small Box,0.64
1261,9155,2020-08-30,2020-08-31,Critical,17,518.8,0.1,Regular Air,54.6295,30.98,11.63,Ken Lonsdale,University City,63130,MO,Central,Consumer,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37
1275,9253,2020-01-30,2020-02-01,Critical,36,1644.22,0.05,Regular Air,563.09,46.94,6.77,Daniel Lacy,Roosevelt,11575,New York,East,Small Business,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44
1277,9281,2020-02-23,2020-02-25,Critical,31,199.8,0.08,Express Air,-96.59,6.48,6.81,Alan Hwang,Port Arthur,77642,Texas,Central,Small Business,Office Supplies,Paper,Xerox 1930,Small Box,0.36
1278,9281,2020-02-23,2020-02-25,Critical,24,68.97,0.02,Regular Air,0.77,2.78,0.97,Alan Hwang,Port Arthur,77642,Texas,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 339,Wrap Bag,0.59
1281,9312,2020-05-18,2020-05-19,Not Specified,43,1160.55,0.05,Delivery Truck,-179.17,25.98,14.36,Steven Cartwright,Sarasota,34239,Florida,South,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6
1284,9347,2020-08-09,2020-08-18,Low,31,131.2,0.01,Regular Air,-107.98,3.95,5.13,Michelle Tran,Cumberland,21501,Maryland,East,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59
1285,9350,2020-10-31,2020-11-01,Critical,13,1735.94,0.1,Delivery Truck,-432.54,140.98,53.48,Darren Budd,Amarillo,79109,Texas,Central,Corporate,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65
1286,9350,2020-10-31,2020-11-02,Critical,2,337.6,0.1,Regular Air,-210.7835,172.99,19.99,Darren Budd,Amarillo,79109,Texas,Central,Corporate,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64
1288,9409,2020-05-05,2020-05-07,Critical,12,1712.66,0.1,Regular Air,-390.77,152.48,4,Vicky Freymann,Redford,48239,Michigan,Central,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79
1290,9473,2020-10-11,2020-10-13,Not Specified,3,31.95,0.1,Regular Air,-23.69,8.04,8.94,Jonathan Doherty,Goldsboro,27534,North Carolina,South,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4
1291,9473,2020-10-11,2020-10-12,Not Specified,34,563.82,0.03,Regular Air,188.224,16.51,2.99,Jonathan Doherty,Goldsboro,27534,North Carolina,South,Corporate,Office Supplies,Binders and Binder Accessories,JM Magazine Binder,Small Box,0.37
1292,9473,2020-10-11,2020-10-13,Not Specified,31,502.44,0.04,Regular Air,-363.44,15.51,17.78,Jonathan Doherty,Goldsboro,27534,North Carolina,South,Corporate,Office Supplies,Storage & Organization,"Tenex File Box, Personal Filing Tote with Lid, Black",Small Box,0.59
1296,9504,2020-11-25,2020-11-27,Medium,17,1954.796,0.05,Regular Air,98.352,140.99,4.2,Sung Pak,Nampa,83686,Idaho,West,Small Business,Technology,Telephones and Communication,7160,Small Box,0.59
1297,9505,2020-06-07,2020-06-09,High,2,316.52,0.03,Regular Air,-542.32,152.48,4,Maribeth Dona,Durango,81301,Colorado,West,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79
1298,9505,2020-06-07,2020-06-10,High,5,155.39,0.1,Regular Air,-127.7,32.98,5.5,Maribeth Dona,Durango,81301,Colorado,West,Home Office,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75
1299,9509,2020-10-07,2020-10-08,Not Specified,36,12175.82,0.02,Delivery Truck,2825.15,320.98,58.95,Joy Bell,Elmhurst,60126,Illinois,Central,Home Office,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57
1300,9509,2020-10-07,2020-10-08,Not Specified,5,101.21,0.1,Express Air,2.13,18.97,5.21,Joy Bell,Elmhurst,60126,Illinois,Central,Home Office,Office Supplies,Paper,Xerox 1887,Small Box,0.37
1301,9509,2020-10-07,2020-10-07,Not Specified,32,1585.64,0.02,Regular Air,707.15,48.91,5.81,Joy Bell,Elmhurst,60126,Illinois,Central,Home Office,Office Supplies,Paper,Xerox 1891,Small Box,0.38
1305,9573,2020-06-13,2020-06-14,Medium,41,133.23,0,Regular Air,-59.91,3.14,1.92,Emily Grady,Prairie Village,66202,Kansas,Central,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84
1306,9573,2020-06-13,2020-06-14,Medium,21,146.25,0.01,Express Air,60.12,6.35,1.02,Emily Grady,Spanish Fork,84660,Utah,West,Home Office,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Wrap Bag,0.39
1308,9602,2020-11-10,2020-11-12,Critical,27,2654.16,0.01,Delivery Truck,600.93,90.97,28,Hunter Lopez,Southbury,06488,Connecticut,East,Consumer,Technology,Office Machines,Lexmark Z55se Color Inkjet Printer,Jumbo Drum,0.38
1309,9602,2020-11-10,2020-11-12,Critical,16,36.23,0.02,Regular Air,-24.87,2.12,1.99,Hunter Lopez,Stoughton,02072,MA,East,Consumer,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55
1310,9602,2020-11-10,2020-11-11,Critical,15,1722.65,0.05,Delivery Truck,-399.67,114.98,51.42,Hunter Lopez,Waterbury,06710,Connecticut,East,Consumer,Furniture,Bookcases,Sauder Camden County Collection Library,Jumbo Box,0.65
1313,9632,2020-01-16,2020-01-20,Low,33,3633.03,0.09,Regular Air,1440.274,120.98,9.07,Andrew Roberts,Redmond,98052,Washington,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35
1334,9761,2020-01-22,2020-01-23,Not Specified,2,202.64,0.04,Delivery Truck,-221.6238,90.97,14,Todd Boyes,Waukesha,53186,Wisconsin,Central,Small Business,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36
1335,9761,2020-01-22,2020-01-24,Not Specified,23,133.69,0.08,Regular Air,-92.23,5.98,7.15,Todd Boyes,Wausau,54401,Wisconsin,Central,Small Business,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Small Box,0.36
1338,9765,2020-10-12,2020-10-19,Low,26,3505.6,0.03,Regular Air,1019.7,128.24,12.65,Rose O'Brian,Tulsa,74133,Oklahoma,Central,Home Office,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,
1340,9794,2020-03-24,2020-03-25,Not Specified,25,135.23,0.1,Regular Air,-45.65,5.68,3.6,Scott Cohen,Louisville,80027,Colorado,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56
1345,9826,2020-03-22,2020-03-24,Medium,7,131.61,0.01,Regular Air,-7.3,17.48,1.99,Irene Maddox,Palm Coast,32137,Florida,South,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45
1353,9861,2020-10-28,2020-11-01,Low,47,706.68,0.1,Regular Air,6.6,15.94,5.45,Chad Sievert,Saint Paul,55106,Minnesota,Central,Corporate,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55
1356,9892,2020-07-16,2020-07-17,Medium,50,1406.64,0.02,Regular Air,424.36,27.18,8.23,Kelly Williams,Emporia,66801,Kansas,Central,Corporate,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White",Small Box,0.38
1366,9925,2020-01-30,2020-02-02,Critical,43,1751.68,0.1,Express Air,771.8255,41.94,2.99,Chad Sievert,Saint Paul,55106,Minnesota,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.35
1367,9925,2020-01-30,2020-02-01,Critical,17,86.47,0.07,Regular Air,-9.3495,5.28,2.99,Chad Sievert,Saint Paul,55106,Minnesota,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37
1368,9925,2020-01-30,2020-02-01,Critical,31,684.5,0.02,Regular Air,-27.99,21.38,8.99,Chad Sievert,Saint Paul,55106,Minnesota,Central,Corporate,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59
1373,9952,2020-05-01,2020-05-03,High,47,7890.89,0.01,Express Air,-771.09,167.27,35,Maribeth Dona,Fairfax,20151,Virginia,South,Home Office,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85
1386,10053,2020-01-10,2020-01-13,High,31,162.58,0,Regular Air,-109.86,4.89,4.93,Craig Molinari,Nashville,37211,Tennessee,South,Small Business,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66
1387,10053,2020-01-10,2020-01-12,High,44,6815.23,0,Delivery Truck,-196.07,150.98,39.25,Craig Molinari,Nashville,37211,Tennessee,South,Small Business,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.75
1431,10341,2020-12-21,2020-12-22,High,17,2312.96,0.09,Delivery Truck,43.030000000,145.45,17.85,Sung Pak,Nampa,83686,Idaho,West,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56
1440,10432,2020-01-05,2020-01-12,Low,13,2323.36,0.08,Regular Air,220.39,179.99,19.99,Sonia Sunley,Hutchinson,67501,Kansas,Central,Corporate,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,Small Box,0.48
1446,10439,2020-03-28,2020-03-30,Not Specified,41,823.13,0,Regular Air,384.5145,18.94,1.49,Raymond Book,Bellevue,98006,Washington,West,Consumer,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35
1447,10439,2020-03-28,2020-03-30,Not Specified,30,569.61,0.02,Regular Air,-48.44,17.98,4,Raymond Book,Bellevue,98006,Washington,West,Consumer,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79
1448,10439,2020-03-28,2020-03-29,Not Specified,27,75.06,0.09,Regular Air,26.13,2.89,0.5,Raymond Book,Bellevue,98006,Washington,West,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38
1449,10439,2020-03-28,2020-03-30,Not Specified,46,225.13,0.01,Express Air,-205.75,4.48,7.24,Raymond Book,Bellevue,98006,Washington,West,Consumer,Furniture,Office Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Small Box,0.54
1451,10466,2020-12-25,2020-12-26,High,27,114.86,0.07,Regular Air,16.21,4.28,0.94,Evan Henry,La Mesa,91941,California,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56
1452,10470,2020-05-04,2020-05-06,Low,40,1757.43,0.02,Express Air,490.77,44.01,3.5,Guy Phonely,Dublin,43017,Ohio,East,Corporate,Office Supplies,Appliances,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Small Box,0.59
1453,10470,2020-05-04,2020-05-11,Low,8,137.26,0.03,Regular Air,-54.6135,15.99,13.18,Guy Phonely,Dublin,43017,Ohio,East,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37
1454,10470,2020-05-04,2020-05-06,Low,20,2913.1455,0.09,Regular Air,333.72,175.99,4.99,Guy Phonely,Dublin,43017,Ohio,East,Corporate,Technology,Telephones and Communication,5165,Small Box,0.59
1455,10470,2020-05-04,2020-05-09,Critical,35,246.98,0.1,Regular Air,-94.78,7.38,5.21,Khloe Miller,Royal Oak,48073,Michigan,Central,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Small Box,0.56
1467,10567,2020-03-29,2020-03-30,High,10,1111.008,0.09,Delivery Truck,-146.29,146.34,43.75,Susan Pistek,New Orleans,70117,Louisiana,South,Home Office,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65
1468,10593,2020-02-12,2020-02-13,High,27,435.27,0.05,Regular Air,-147.51,15.98,8.99,Sally Matthias,Mankato,56001,Minnesota,Central,Home Office,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Small Pack,0.64
1469,10593,2020-02-12,2020-02-14,High,26,723.82,0.05,Regular Air,-40.98,27.42,19.46,Sally Matthias,Mankato,56001,Minnesota,Central,Home Office,Furniture,Office Furnishings,Howard Miller Distant Time Traveler Alarm Clock,Small Box,0.44
1485,10688,2020-05-12,2020-05-13,Medium,14,618.84,0.05,Regular Air,-200.84,41.47,34.2,Craig Yedwab,Colchester,06415,Connecticut,East,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73
1500,10823,2020-06-12,2020-06-12,Low,3,133.9,0.03,Regular Air,-14.582,43.41,2.99,Helen Wasserman,Dundalk,21222,Maryland,East,Home Office,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39
1510,10917,2020-02-10,2020-02-12,Critical,14,1281.358,0.09,Express Air,-90.123,115.99,5.99,Alice McCarthy,Kearns,84118,Utah,West,Corporate,Technology,Telephones and Communication,2160,Small Box,0.57
1513,10945,2020-01-03,2020-01-05,Medium,14,1170.025,0.04,Regular Air,4.221000000,95.99,8.99,Ralph Knight,Lansing,60438,Illinois,Central,Consumer,Technology,Telephones and Communication,600 Series Flip,Small Box,0.57
1514,10948,2020-08-13,2020-08-13,Medium,50,193.11,0.08,Regular Air,-263.764,3.89,7.01,Dan Campbell,Hacienda Heights,91745,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,Small Box,0.37
1516,10951,2020-11-06,2020-11-06,Not Specified,14,677.43,0.1,Regular Air,75.48,50.98,22.24,Neil Knudson,Salisbury,28144,North Carolina,South,Corporate,Furniture,Office Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",Large Box,0.55
1522,10982,2020-12-10,2020-12-11,Not Specified,29,538.27,0.02,Regular Air,225.199,18.94,1.49,Sung Chung,Meridian,83642,Idaho,West,Home Office,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35
1523,10982,2020-12-10,2020-12-12,Not Specified,30,3665.41,0.05,Regular Air,1236.359,122.99,19.99,Sung Chung,Meridian,83642,Idaho,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box,0.37
1524,10982,2020-12-10,2020-12-12,Not Specified,14,20.95,0,Express Air,2.81,1.14,0.7,Sung Chung,Meridian,83642,Idaho,West,Home Office,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38
1526,11011,2020-05-13,2020-05-15,High,33,8305.19,0.04,Delivery Truck,1383.32,240.98,60.2,Fred McMath,Bennington,05201,Vermont,East,Small Business,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Jumbo Box,0.56
